trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2004-10-13,20.7988,18.2716,2.6155,3.802,2.9613,5.2284,5.7512,3257280.0
2004-10-14,20.5988,18.0959,2.5904,3.7654,2.9328,5.2791,5.807,3225960.0
2004-10-15,20.5488,18.052,2.5841,3.7563,2.9257,5.292,5.8212,3218130.0
2004-10-18,20.0989,17.6567,2.5275,3.674,2.8616,5.4104,5.9515,3147660.0
2004-10-19,20.1239,17.6787,2.5306,3.6786,2.8652,5.4037,5.9441,3151575.0
2004-10-20,19.6239,17.2394,2.4678,3.5872,2.794,5.5414,6.0955,3073275.0
2004-10-21,18.249,16.0316,2.2949,3.3359,2.5982,5.9589,6.5548,2857950.0
2004-10-22,18.324,16.0975,2.3043,3.3496,2.6089,5.9345,6.528,2869695.0
2004-10-25,17.974,15.79,2.2603,3.2856,2.5591,6.0501,6.6551,2814885.0
2004-10-26,18.374,16.1414,2.3106,3.3587,2.616,5.9184,6.5102,2877525.0
2004-10-27,18.624,16.361,2.342,3.4044,2.6516,5.8389,6.4228,2916675.0
2004-10-28,18.7739,16.4928,2.3609,3.4318,2.673,5.7923,6.3715,2940165.0
2004-10-29,18.524,16.2732,2.3294,3.3861,2.6374,5.8704,6.4575,2901015.0
2004-11-01,18.274,15.3233,2.2076,3.3404,2.3478,5.9508,6.5458,2861865.0
2004-11-02,18.599,15.5958,2.2468,3.3998,2.3896,5.8468,6.4315,2912760.0
2004-11-03,18.7239,15.7006,2.2619,3.4227,2.4056,5.8077,6.3885,2932335.0
2004-11-04,18.449,15.47,2.2287,3.3724,2.3703,5.8943,6.4837,2889270.0
2004-11-05,18.599,15.5958,2.2468,3.3998,2.3896,5.8468,6.4315,2912760.0
2004-11-08,18.624,15.6167,2.2498,3.4044,2.3928,5.8389,6.4228,2916675.0
2004-11-09,18.499,15.5119,2.2347,3.3816,2.3767,5.8784,6.4662,2897100.0
2004-11-10,19.1739,16.0779,2.3163,3.5049,2.4634,5.6714,6.2386,3002805.0
2004-11-11,18.9989,15.9312,2.2951,3.4729,2.4409,5.7237,6.2961,2975400.0
2004-11-12,19.0489,15.9731,2.3012,3.4821,2.4474,5.7087,6.2795,2983230.0
2004-11-15,18.9739,15.9102,2.2921,3.4684,2.4377,5.7312,6.3043,2971485.0
2004-11-16,19.0989,16.015,2.3072,3.4912,2.4538,5.6937,6.2631,2991060.0
2004-11-17,18.8239,15.7844,2.274,3.441,2.4185,5.7769,6.3546,2947995.0
2004-11-18,18.8239,15.7844,2.274,3.441,2.4185,5.7769,6.3546,2947995.0
2004-11-19,19.0739,15.994,2.3042,3.4867,2.4506,5.7012,6.2713,2987145.0
2004-11-22,19.1739,16.0779,2.3163,3.5049,2.4634,5.6714,6.2386,3002805.0
2004-11-23,18.8739,15.8263,2.28,3.4501,2.4249,5.7616,6.3377,2955825.0
2004-11-24,18.7489,15.7215,2.2649,3.4273,2.4088,5.8,6.38,2936250.0
2004-11-25,18.499,15.5119,2.2347,3.3816,2.3767,5.8784,6.4662,2897100.0
2004-11-26,18.524,15.5329,2.2378,3.3861,2.3799,5.8704,6.4575,2901015.0
2004-11-29,18.274,15.3233,2.2076,3.3404,2.3478,5.9508,6.5458,2861865.0
2004-11-30,18.099,15.1765,2.1864,3.3084,2.3253,6.0083,6.6091,2834460.0
2004-12-01,18.074,15.1556,2.1834,3.3039,2.3221,6.0166,6.6183,2830545.0
2004-12-02,18.124,15.1975,2.1894,3.313,2.3285,6.0,6.6,2838375.0
2004-12-03,18.074,15.1556,2.1834,3.3039,2.3221,6.0166,6.6183,2830545.0
2004-12-06,18.099,15.1765,2.1864,3.3084,2.3253,6.0083,6.6091,2834460.0
2004-12-07,18.224,15.2813,2.2015,3.3313,2.3414,5.9671,6.5638,2854035.0
2004-12-08,18.324,15.3652,2.2136,3.3496,2.3542,5.9345,6.528,2869695.0
2004-12-09,18.574,15.5748,2.2438,3.3953,2.3863,5.8546,6.4401,2908845.0
2004-12-10,18.324,15.3652,2.2136,3.3496,2.3542,5.9345,6.528,2869695.0
2004-12-13,18.199,15.2604,2.1985,3.3267,2.3382,5.9753,6.5728,2850120.0
2004-12-14,17.999,15.0927,2.1743,3.2902,2.3125,6.0417,6.6458,2818800.0
2004-12-15,17.949,15.0507,2.1683,3.281,2.3061,6.0585,6.6643,2810970.0
2004-12-16,18.049,15.1346,2.1804,3.2993,2.3189,6.0249,6.6274,2826630.0
2004-12-17,17.924,15.0298,2.1653,3.2765,2.3028,6.0669,6.6736,2807055.0
2004-12-20,17.674,14.8202,2.1351,3.2308,2.2707,6.1528,6.768,2767905.0
2004-12-21,17.449,14.6315,2.1079,3.1896,2.2418,6.2321,6.8553,2732670.0
2004-12-22,17.749,14.8831,2.1441,3.2445,2.2804,6.1268,6.7394,2779650.0
2004-12-23,17.799,14.925,2.1502,3.2536,2.2868,6.1096,6.7205,2787480.0
2004-12-24,17.774,14.904,2.1472,3.249,2.2836,6.1181,6.73,2783565.0
2004-12-27,17.574,14.7363,2.123,3.2125,2.2579,6.1878,6.8065,2752245.0
2004-12-28,17.549,14.7154,2.12,3.2079,2.2547,6.1966,6.8162,2748330.0
2004-12-29,17.499,14.6734,2.1139,3.1988,2.2482,6.2143,6.8357,2740500.0
2004-12-30,17.499,14.6734,2.1139,3.1988,2.2482,6.2143,6.8357,2740500.0
2004-12-31,17.499,14.6734,2.1139,3.1988,2.2482,6.2143,6.8357,2740500.0
2005-01-04,17.199,14.4219,2.0777,3.1439,2.2097,6.9549,6.9549,2693520.0
2005-01-05,16.924,14.1913,2.0445,3.0937,2.1744,7.0679,7.0679,2650455.0
2005-01-06,16.6991,14.0026,2.0173,3.0525,2.1455,7.1632,7.1632,2615220.0
2005-01-07,16.7491,14.0446,2.0233,3.0617,2.1519,7.1418,7.1418,2623050.0
2005-01-10,17.324,14.0575,2.0082,3.1668,2.2258,6.9048,6.9048,2713095.0
2005-01-11,17.524,14.2198,2.0314,3.2033,2.2515,6.826,6.826,2744415.0
2005-01-12,17.424,14.1386,2.0198,3.1851,2.2386,6.8651,6.8651,2728755.0
2005-01-13,17.399,14.1183,2.0169,3.1805,2.2354,6.875,6.875,2724840.0
2005-01-14,17.299,14.0372,2.0053,3.1622,2.2225,6.9147,6.9147,2709180.0
2005-01-17,16.999,13.7938,1.9705,3.1074,2.184,7.0368,7.0368,2662200.0
2005-01-18,17.199,13.9561,1.9937,3.1439,2.2097,6.9549,6.9549,2693520.0
2005-01-19,16.949,13.7532,1.9647,3.0982,2.1776,7.0575,7.0575,2654370.0
2005-01-20,16.7991,13.6315,1.9474,3.0708,2.1583,7.1205,7.1205,2630880.0
2005-01-21,18.474,14.9906,2.1415,3.377,2.3735,6.475,6.475,2893185.0
2005-01-24,19.1239,15.518,2.2169,3.4958,2.457,6.2549,6.2549,2994975.0
2005-01-25,18.6739,15.1529,2.1647,3.4135,2.3992,6.4056,6.4056,2924505.0
2005-01-26,18.549,15.0515,2.1502,3.3907,2.3831,6.4488,6.4488,2904930.0
2005-01-27,18.249,14.808,2.1154,3.3359,2.3446,6.5548,6.5548,2857950.0
2005-01-28,18.599,15.092,2.156,3.3998,2.3896,6.4315,6.4315,2912760.0
2005-01-31,18.424,14.95,2.1357,3.3678,2.3671,6.4925,6.4925,2885355.0
2005-02-01,18.7489,15.2137,2.1734,3.4273,2.4088,6.38,6.38,2936250.0
2005-02-02,19.6989,15.9846,2.2835,3.6009,2.5309,6.0723,6.0723,3085020.0
2005-02-03,19.1489,15.5383,2.2198,3.5004,2.4602,6.2467,6.2467,2998890.0
2005-02-04,20.2989,16.4714,2.3531,3.7106,2.608,5.8929,5.8929,3178980.0
2005-02-16,20.0989,16.3091,2.3299,3.674,2.5823,5.9515,5.9515,3147660.0
2005-02-17,19.6739,15.9643,2.2806,3.5963,2.5277,6.0801,6.0801,3081105.0
2005-02-18,19.4989,15.8223,2.2603,3.5643,2.5052,6.1346,6.1346,3053700.0
2005-02-21,20.1739,16.37,2.3386,3.6877,2.5919,5.9294,5.9294,3159405.0
2005-02-22,20.2739,16.4511,2.3502,3.706,2.6047,5.9001,5.9001,3175065.0
2005-02-23,19.7739,16.0454,2.2922,3.6146,2.5405,6.0493,6.0493,3096765.0
2005-02-24,19.6989,15.9846,2.2835,3.6009,2.5309,6.0723,6.0723,3085020.0
2005-02-25,19.9239,16.1671,2.3096,3.642,2.5598,6.0038,6.0038,3120255.0
2005-02-28,15.7003,15.7003,2.2429,2.6554,2.6554,6.1822,6.1822,3030210.0
2005-03-01,15.4569,15.4569,2.2081,2.6142,2.6142,6.2795,6.2795,2983230.0
2005-03-02,15.4163,15.4163,2.2023,2.6074,2.6074,6.2961,6.2961,2975400.0
2005-03-03,15.68,15.68,2.24,2.652,2.652,6.1902,6.1902,3026295.0
2005-03-04,15.538,15.538,2.2197,2.6279,2.6279,6.2467,6.2467,2998890.0
2005-03-07,15.5178,15.5178,2.2168,2.6245,2.6245,6.2549,6.2549,2994975.0
2005-03-08,15.7815,15.7815,2.2545,2.6691,2.6691,6.1504,6.1504,3045870.0
2005-03-09,15.3555,15.3555,2.1936,2.5971,2.5971,6.321,6.321,2963655.0
2005-03-10,15.1121,15.1121,2.1589,2.5559,2.5559,6.4228,6.4228,2916675.0
2005-03-11,15.0309,15.0309,2.1473,2.5422,2.5422,6.4575,6.4575,2901015.0
2005-03-14,14.9498,14.9498,2.1357,2.5285,2.5285,6.4925,6.4925,2885355.0
2005-03-15,14.5238,14.5238,2.0748,2.4564,2.4564,6.683,6.683,2803140.0
2005-03-16,14.5238,14.5238,2.0748,2.4564,2.4564,6.683,6.683,2803140.0
2005-03-17,14.463,14.463,2.0661,2.4461,2.4461,6.7111,6.7111,2791395.0
2005-03-18,14.5847,14.5847,2.0835,2.4667,2.4667,6.6551,6.6551,2814885.0
2005-03-21,14.6861,14.6861,2.098,2.4839,2.4839,6.6091,6.6091,2834460.0
2005-03-22,13.8747,13.8747,1.9821,2.3466,2.3466,6.9956,6.9956,2677860.0
2005-03-23,14.0167,14.0167,2.0024,2.3706,2.3706,6.9247,6.9247,2705265.0
2005-03-24,14.0167,14.0167,2.0024,2.3706,2.3706,6.9247,6.9247,2705265.0
2005-03-25,13.9153,13.9153,1.9879,2.3535,2.3535,6.9752,6.9752,2685690.0
2005-03-28,13.9964,13.9964,1.9995,2.3672,2.3672,6.9348,6.9348,2701350.0
2005-03-29,14.037,14.037,2.0053,2.3741,2.3741,6.9147,6.9147,2709180.0
2005-03-30,13.6921,13.6921,1.956,2.3157,2.3157,7.0889,7.0889,2642625.0
2005-03-31,14.037,14.037,2.0053,2.3741,2.3741,6.9147,6.9147,2709180.0
2005-04-01,14.6861,14.6861,2.098,2.4839,2.4839,6.6091,6.6091,2834460.0
2005-04-04,14.1993,14.1993,2.0285,2.4015,2.4015,6.8357,6.8357,2740500.0
2005-04-05,14.2398,14.2398,2.0342,2.4084,2.4084,6.8162,6.8162,2748330.0
2005-04-06,14.5847,14.5847,2.0835,2.4667,2.4667,6.6551,6.6551,2814885.0
2005-04-07,15.0106,15.0106,2.1444,2.5387,2.5387,6.4662,6.4662,2897100.0
2005-04-08,15.2541,15.2541,2.1791,2.5799,2.5799,6.363,6.363,2944080.0
2005-04-11,15.1932,15.1932,2.1704,2.5696,2.5696,6.3885,6.3885,2932335.0
2005-04-12,14.9701,14.9701,2.1386,2.5319,2.5319,6.4837,6.4837,2889270.0
2005-04-13,15.1729,15.1729,2.1675,2.5662,2.5662,6.3971,6.3971,2928420.0
2005-04-14,14.9092,14.9092,2.1299,2.5216,2.5216,6.5102,6.5102,2877525.0
2005-04-15,14.7267,14.7267,2.1038,2.4907,2.4907,6.5909,6.5909,2842290.0
2005-04-18,14.4832,14.4832,2.069,2.4495,2.4495,6.7017,6.7017,2795310.0
2005-04-19,14.6252,14.6252,2.0893,2.4736,2.4736,6.6366,6.6366,2822715.0
2005-04-20,14.0167,14.0167,2.0024,2.3706,2.3706,6.9247,6.9247,2705265.0
2005-04-21,14.037,14.037,2.0053,2.3741,2.3741,6.9147,6.9147,2709180.0
2005-04-22,14.1181,14.1181,2.0169,2.3878,2.3878,6.875,6.875,2724840.0
2005-04-25,14.1993,13.5122,1.9541,2.4015,2.1582,6.8357,6.8357,2740500.0
2005-04-26,14.2804,13.5894,1.9653,2.4152,2.1706,6.7969,6.7969,2756160.0
2005-04-28,13.9356,13.2612,1.9179,2.3569,2.1182,6.9651,6.9651,2689605.0
2005-04-29,14.2398,13.5508,1.9597,2.4084,2.1644,6.8162,6.8162,2748330.0
2005-05-09,13.9964,13.3191,1.9262,2.3672,2.1274,6.9348,6.9348,2701350.0
2005-05-10,14.2804,13.5894,1.9653,2.4152,2.1706,6.7969,6.7969,2756160.0
2005-05-11,14.321,13.628,1.9709,2.4221,2.1767,6.7776,6.7776,2763990.0
2005-05-12,13.8341,13.1647,1.9699,2.3398,2.1027,7.0161,14.6701,2670030.0
2005-05-13,13.9153,13.2419,1.9814,2.3535,2.1151,6.9752,14.5845,2685690.0
2005-05-16,13.9558,13.2805,1.9872,2.3603,2.1212,6.9549,14.5422,2693520.0
2005-05-17,14.0775,13.3963,2.0045,2.3809,2.1397,6.8948,14.4164,2717010.0
2005-05-18,13.9964,13.3191,1.993,2.3672,2.1274,6.9348,14.5,2701350.0
2005-05-19,14.2804,13.5894,2.0334,2.4152,2.1706,6.7969,14.2116,2756160.0
2005-05-20,14.1181,13.435,2.0103,2.3878,2.1459,6.875,7.5,2724840.0
2005-05-23,13.8138,13.1454,1.967,2.3363,2.0997,7.0264,7.6652,2666115.0
2005-05-24,13.895,13.2226,1.9785,2.3501,2.112,6.9854,7.6204,2681775.0
2005-05-25,13.8341,13.1647,1.9699,2.3398,2.1027,7.0161,7.654,2670030.0
2005-05-26,13.6719,13.0103,1.9468,2.3123,2.0781,7.0994,7.7448,2638710.0
2005-05-27,13.5907,12.9331,1.9352,2.2986,2.0657,7.1418,7.791,2623050.0
2005-05-30,13.7733,13.1068,1.9612,2.3295,2.0935,7.0471,7.6878,2658285.0
2005-05-31,13.5907,12.9331,1.9352,2.2986,2.0657,7.1418,7.791,2623050.0
2005-06-01,13.3676,12.7207,1.9034,2.2609,2.0318,7.261,7.9211,2579985.0
2005-06-02,13.1445,12.5084,1.8717,2.2231,1.9979,7.3843,8.0556,2536920.0
2005-06-03,13.3879,12.74,1.9063,2.2643,2.0349,7.25,7.9091,2583900.0
2005-06-06,13.5501,12.8945,1.9294,2.2917,2.0596,7.1632,7.8144,2615220.0
2005-06-07,13.5096,12.8559,1.9237,2.2849,2.0534,7.1847,7.8378,2607390.0
2005-06-08,14.5644,13.8596,2.0739,2.4633,2.2137,6.6643,7.2702,2810970.0
2005-06-09,14.4427,13.7438,2.0565,2.4427,2.1952,6.7205,7.3315,2787480.0
2005-06-10,14.5441,13.8403,2.071,2.4598,2.2106,6.6736,7.2803,2807055.0
2005-06-13,14.4224,13.7245,2.0536,2.4393,2.1921,6.73,7.3418,2783565.0
2005-06-14,14.3412,13.6473,2.0421,2.4255,2.1798,6.768,7.3833,2767905.0
2005-06-15,14.179,13.4929,2.019,2.3981,2.1551,6.8455,7.4678,2736585.0
2005-06-16,14.8484,14.1299,2.1143,2.5113,2.2569,6.5369,7.1311,2865780.0
2005-06-17,15.1323,14.4001,2.1547,2.5593,2.3001,6.4142,6.9973,2920590.0
2005-06-20,15.3352,14.5931,2.1836,2.5936,2.3309,6.3294,6.9048,2959740.0
2005-06-21,15.4163,14.6704,2.1952,2.6074,2.3432,6.2961,6.8684,2975400.0
2005-06-22,15.6598,14.902,2.2298,2.6485,2.3802,6.1982,6.7617,3022380.0
2005-06-23,15.4163,14.6704,2.1952,2.6074,2.3432,6.2961,6.8684,2975400.0
2005-06-24,15.4569,14.709,2.201,2.6142,2.3494,6.2795,6.8504,2983230.0
2005-06-27,15.538,14.7862,2.2125,2.6279,2.3617,6.2467,6.8146,2998890.0
2005-06-29,15.2743,14.5352,2.175,2.5833,2.3216,6.3546,6.9323,2947995.0
2005-06-30,15.5178,14.7669,2.2096,2.6245,2.3586,6.2549,6.8235,2994975.0
2005-07-01,14.9295,14.2071,2.1259,2.525,2.2692,6.5014,7.0924,2881440.0
2005-07-04,15.0715,14.3422,2.1461,2.549,2.2908,6.4401,7.0256,2908845.0
2005-07-05,15.0106,14.2843,2.1374,2.5387,2.2816,6.4662,7.0541,2897100.0
2005-07-06,15.0309,14.3036,2.1403,2.5422,2.2846,6.4575,7.0445,2901015.0
2005-07-07,14.9092,14.1878,2.123,2.5216,2.2661,6.5102,7.102,2877525.0
2005-07-08,14.6455,13.9368,2.0854,2.477,2.2261,6.6274,7.2299,2826630.0
2005-07-11,14.8484,14.1299,2.1143,2.5113,2.2569,6.5369,7.1311,2865780.0
2005-07-12,15.964,15.1915,2.2732,2.7,2.4265,6.0801,6.6328,3081105.0
2005-07-13,15.68,14.9213,2.2327,2.652,2.3833,6.1902,6.7529,3026295.0
2005-07-14,15.7612,14.9985,2.2443,2.6657,2.3956,6.1583,6.7181,3041955.0
2005-07-15,15.8017,15.0371,2.2501,2.6725,2.4018,6.1425,6.7009,3049785.0
2005-07-18,16.0046,15.2301,2.2789,2.7069,2.4326,6.0646,6.616,3088935.0
2005-07-19,16.0654,15.2881,2.2876,2.7171,2.4419,6.0417,6.5909,3100680.0
2005-07-20,16.0249,15.2494,2.2818,2.7103,2.4357,6.057,6.6076,3092850.0
2005-07-21,16.0654,15.2881,2.2876,2.7171,2.4419,6.0417,6.5909,3100680.0
2005-07-22,16.5928,15.7899,2.3627,2.8063,2.522,5.8496,6.3814,3202470.0
2005-07-25,16.7754,15.9637,2.3887,2.8372,2.5498,5.786,6.312,3237705.0
2005-07-26,16.8565,16.0409,2.4003,2.8509,2.5621,5.7581,6.2816,3253365.0
2005-07-27,16.8363,16.0216,2.3974,2.8475,2.559,5.7651,6.2892,3249450.0
2005-07-28,16.7957,15.983,2.3916,2.8406,2.5529,5.779,6.3043,3241620.0
2005-07-29,16.9174,16.0988,2.4089,2.8612,2.5714,5.7374,6.259,3265110.0
2005-08-01,16.4914,15.6934,2.3483,2.7892,2.5066,5.8856,6.4207,3182895.0
2005-08-02,16.6537,15.8478,2.3714,2.8166,2.5313,5.8283,6.3581,3214215.0
2005-08-03,16.674,15.8671,2.3743,2.8201,2.5344,5.8212,6.3504,3218130.0
2005-08-04,16.6131,15.8092,2.3656,2.8098,2.5251,5.8425,6.3736,3206385.0
2005-08-05,17.0797,16.2532,2.432,2.8887,2.596,5.6829,6.1995,3296430.0
2005-08-08,17.1811,16.3497,2.4465,2.9058,2.6115,5.6494,6.1629,3316005.0
2005-08-09,17.242,16.4076,2.4551,2.9161,2.6207,5.6294,6.1412,3327750.0
2005-08-10,17.5462,16.6972,2.4985,2.9676,2.667,5.5318,6.0347,3386475.0
2005-08-11,17.7694,16.9095,2.5302,3.0053,2.7009,5.4623,5.9589,3429540.0
2005-08-12,17.2622,16.4269,2.458,2.9196,2.6238,5.6228,6.134,3331665.0
2005-08-15,17.5462,16.6972,2.4985,2.9676,2.667,5.5318,6.0347,3386475.0
2005-08-16,17.2217,16.3883,2.4522,2.9127,2.6176,5.636,6.1484,3323835.0
2005-08-17,17.3434,16.5041,2.4696,2.9333,2.6361,5.5965,6.1053,3347325.0
2005-08-18,16.6943,15.8864,2.3771,2.8235,2.5375,5.8141,6.3426,3222045.0
2005-08-19,16.9985,16.176,2.4205,2.875,2.5837,5.71,6.2291,3280770.0
2005-08-22,16.9985,16.176,2.4205,2.875,2.5837,5.71,6.2291,3280770.0
2005-08-23,16.8363,16.0216,2.3974,2.8475,2.559,5.7651,6.2892,3249450.0
2005-08-24,17.1811,16.3497,2.4465,2.9058,2.6115,5.6494,6.1629,3316005.0
2005-08-25,17.2825,16.4462,2.4609,2.923,2.6269,5.6162,6.1268,3335580.0
2005-08-26,17.2622,15.4283,2.3556,2.9196,2.3982,5.6228,6.134,3331665.0
2005-08-29,17.1405,15.3195,2.339,2.899,2.3813,5.6627,6.1775,3308175.0
2005-08-30,17.1608,15.3377,2.3418,2.9024,2.3841,5.656,6.1702,3312090.0
2005-08-31,17.2014,15.3739,2.3473,2.9093,2.3897,5.6427,6.1557,3319920.0
2005-09-01,17.4854,15.6277,2.3861,2.9573,2.4292,5.551,6.0557,3374730.0
2005-09-02,17.5057,15.6459,2.3889,2.9607,2.432,5.5446,6.0487,3378645.0
2005-09-05,17.3637,15.519,2.3695,2.9367,2.4123,5.59,6.0981,3351240.0
2005-09-06,17.0391,15.2289,2.3252,2.8818,2.3672,5.6964,6.2143,3288600.0
2005-09-07,17.1202,15.3014,2.3363,2.8955,2.3784,5.6694,6.1848,3304260.0
2005-09-08,17.3231,15.4827,2.3639,2.9298,2.4066,5.603,6.1124,3343410.0
2005-09-09,17.2014,15.3739,2.3473,2.9093,2.3897,5.6427,6.1557,3319920.0
2005-09-12,17.4651,15.6096,2.3833,2.9539,2.4264,5.5575,6.0627,3370815.0
2005-09-13,17.5259,15.664,2.3916,2.9642,2.4348,5.5382,6.0417,3382560.0
2005-09-14,17.9519,16.0447,2.4498,3.0362,2.494,5.4068,5.8983,3464775.0
2005-09-15,17.9722,16.0629,2.4525,3.0396,2.4968,5.4007,5.8916,3468690.0
2005-09-16,18.0533,16.1354,2.4636,3.0534,2.5081,5.3764,5.8652,3484350.0
2005-09-19,17.9519,16.0447,2.4498,3.0362,2.494,5.4068,5.8983,3464775.0
2005-09-20,17.6679,15.7909,2.411,2.9882,2.4545,5.4937,5.9931,3409965.0
2005-09-21,17.2217,15.3921,2.3501,2.9127,2.3925,5.636,6.1484,3323835.0
2005-09-22,16.7754,14.9932,2.2892,2.8372,2.3305,5.786,6.312,3237705.0
2005-09-23,16.5726,14.8119,2.2615,2.8029,2.3024,5.8568,6.3892,3198555.0
2005-09-26,16.6537,14.8844,2.2726,2.8166,2.3136,5.8283,6.3581,3214215.0
2005-09-27,16.3494,14.6125,2.2311,2.7652,2.2714,5.9367,6.4764,3155490.0
2005-09-29,16.5928,14.83,2.2643,2.8063,2.3052,5.8496,6.3814,3202470.0
2005-09-30,16.8363,15.0476,2.2975,2.8475,2.339,5.7651,6.2892,3249450.0
2005-10-10,17.0188,15.2108,2.3224,2.8784,2.3644,5.7032,6.2217,3284685.0
2005-10-11,17.1811,15.3558,2.3446,2.9058,2.3869,5.6494,6.1629,3316005.0
2005-10-12,17.242,15.4102,2.3529,2.9161,2.3954,5.6294,6.1412,3327750.0
2005-10-13,17.242,15.4102,2.3529,2.9161,2.3954,5.6294,6.1412,3327750.0
2005-10-14,16.6943,14.9207,2.2781,2.8235,2.3193,5.8141,6.3426,3222045.0
2005-10-17,16.8363,15.0476,2.2975,2.8475,2.339,5.7651,6.2892,3249450.0
2005-10-18,16.532,14.7756,2.256,2.796,2.2967,5.8712,6.4049,3190725.0
2005-10-19,17.0391,15.2289,2.3252,2.8818,2.3672,5.6964,6.2143,3288600.0
2005-10-20,17.8099,15.9178,2.4304,3.0122,2.4743,5.4499,5.9453,3437370.0
2005-10-21,17.6882,15.809,2.4138,2.9916,2.4574,5.4874,5.9862,3413880.0
2005-10-24,17.7085,15.8272,2.4165,2.995,2.4602,5.4811,5.9794,3417795.0
2005-10-25,17.4651,15.6096,2.3833,2.9539,2.4264,5.5575,6.0627,3370815.0
2005-10-26,16.8971,15.102,2.3058,2.8578,2.3474,5.7443,6.2665,3261195.0
2005-10-27,16.8363,15.0476,2.2975,2.8475,2.339,5.7651,6.2892,3249450.0
2005-10-28,16.8363,15.0476,2.2975,2.8475,2.339,5.7651,6.2892,3249450.0
2005-10-31,17.2825,14.3894,2.2519,2.923,2.2324,5.6162,6.1268,3335580.0
2005-11-01,17.4448,14.5245,2.2731,2.9504,2.2533,5.564,6.0698,3366900.0
2005-11-02,17.3231,14.4232,2.2572,2.9298,2.2376,5.603,6.1124,3343410.0
2005-11-03,16.6334,13.849,2.1673,2.8132,2.1485,5.8354,6.3659,3210300.0
2005-11-04,16.8363,14.0179,2.1938,2.8475,2.1747,5.7651,6.2892,3249450.0
2005-11-07,16.5523,13.7814,2.1568,2.7995,2.138,5.864,6.3971,3194640.0
2005-11-08,16.816,14.001,2.1911,2.8441,2.1721,5.772,6.2967,3245535.0
2005-11-09,16.9783,14.1361,2.2123,2.8715,2.1931,5.7168,6.2366,3276855.0
2005-11-10,16.816,14.001,2.1911,2.8441,2.1721,5.772,6.2967,3245535.0
2005-11-11,16.8971,14.0685,2.2017,2.8578,2.1826,5.7443,6.2665,3261195.0
2005-11-14,16.4914,13.7307,2.1488,2.7892,2.1302,5.8856,6.4207,3182895.0
2005-11-15,16.532,13.7645,2.1541,2.796,2.1354,5.8712,6.4049,3190725.0
2005-11-16,16.7551,13.9503,2.1832,2.8338,2.1642,5.793,6.3196,3233790.0
2005-11-17,16.7551,13.9503,2.1832,2.8338,2.1642,5.793,6.3196,3233790.0
2005-11-18,17.5462,14.609,2.2863,2.9676,2.2664,5.5318,6.0347,3386475.0
2005-11-21,17.4651,14.5414,2.2757,2.9539,2.2559,5.5575,6.0627,3370815.0
2005-11-22,17.1608,14.2881,2.2361,2.9024,2.2166,5.656,6.1702,3312090.0
2005-11-23,17.4245,14.5076,2.2704,2.947,2.2507,5.5704,6.0768,3362985.0
2005-11-24,17.6882,14.7272,2.3048,2.9916,2.2848,5.4874,5.9862,3413880.0
2005-11-25,17.7085,14.7441,2.3074,2.995,2.2874,5.4811,5.9794,3417795.0
2005-11-28,17.5665,14.6259,2.2889,2.971,2.269,5.5254,6.0277,3390390.0
2005-11-29,17.5462,14.609,2.2863,2.9676,2.2664,5.5318,6.0347,3386475.0
2005-11-30,17.8708,14.8792,2.3286,3.0225,2.3083,5.4313,5.9251,3449115.0
2005-12-01,17.6274,14.6765,2.2968,2.9813,2.2769,5.5063,6.0069,3402135.0
2005-12-02,17.8099,14.8285,2.3206,3.0122,2.3005,5.4499,5.9453,3437370.0
2005-12-05,17.6882,14.7272,2.3048,2.9916,2.2848,5.4874,5.9862,3413880.0
2005-12-06,17.9925,14.9805,2.3444,3.0431,2.3241,5.3946,5.885,3472605.0
2005-12-07,18.0331,15.0143,2.3497,3.0499,2.3293,5.3825,5.8718,3480435.0
2005-12-08,17.8302,14.8454,2.3233,3.0156,2.3031,5.4437,5.9386,3441285.0
2005-12-09,18.3779,15.3014,2.3946,3.1082,2.3738,5.2815,5.7616,3546990.0
2005-12-12,18.4793,15.3859,2.4079,3.1254,2.3869,5.2525,5.73,3566565.0
2005-12-13,18.4793,15.3859,2.4079,3.1254,2.3869,5.2525,5.73,3566565.0
2005-12-14,18.9053,15.7405,2.4634,3.1974,2.442,5.1341,5.6009,3648780.0
2005-12-15,18.9256,15.7574,2.466,3.2009,2.4446,5.1286,5.5949,3652695.0
2005-12-16,18.885,15.7236,2.4607,3.194,2.4393,5.1396,5.6069,3644865.0
2005-12-19,18.8647,15.7068,2.4581,3.1906,2.4367,5.1452,5.6129,3640950.0
2005-12-20,19.3921,16.1459,2.5268,3.2798,2.5048,5.0052,5.4603,3742740.0
2005-12-21,19.4327,16.1796,2.5321,3.2866,2.5101,4.9948,5.4489,3750570.0
2005-12-22,19.7167,16.4161,2.5691,3.3347,2.5468,4.9228,5.3704,3805380.0
2005-12-23,19.7572,16.4499,2.5744,3.3415,2.552,4.9127,5.3593,3813210.0
2005-12-26,20.0615,16.7032,2.614,3.393,2.5913,4.8382,5.2781,3871935.0
2005-12-27,19.595,16.3148,2.5532,3.3141,2.531,4.9534,5.4037,3781890.0
2005-12-28,19.595,16.3148,2.5532,3.3141,2.531,4.9534,5.4037,3781890.0
2005-12-29,19.7572,16.4499,2.5744,3.3415,2.552,4.9127,5.3593,3813210.0
